id,platform,location,address,google_place_id,sentiment_score,crowdedness,vibe_tags,original_text,source_url,created_at
624,ifoodie,今日魚市光華三創,100臺北市中正區八德路一段39號,ChIJH-SRBpapQjQRY4G3p-n4vD0,0.8,0.5,"seafood,affordable,delicious",今日魚市光華三創：海鮮控天堂CP值超高，超浮誇綜合生魚片船只要400元、蒜香烤螃蟹五隻只要299元，還有鮮魚味噌湯、檸檬水免費取用,,2026-04-24 03:33:39
625,ifoodie,政江號合好號,108臺北市萬華區萬大路423巷42號,ChIJy4rgQoOpQjQRXqxro79-yTE,0.8,0.5,"food,dessert,restaurant",政江號合好號，台北湯圓名店搬家到萬華再訪，吃飽吃巧冰品都有(姊姊食記),,2026-04-24 03:33:43
626,ifoodie,萬家手工水餃,103臺北市大同區蘭州街126號,ChIJub9h4UGpQjQRTBdSwYZb_zk,1.0,0.5,"food,restaurant,recommended",萬家手工水餃，必吃11款手工水餃＋超強神之豬肝湯,,2026-04-24 03:33:46
630,ifoodie,龍記炒燴,100臺北市中正區羅斯福路四段92號,ChIJ_fgu74qpQjQRSOvT-G7mkdI,1.0,0.5,"food,recommended,market",龍記炒燴 水源市場必吃美食推薦！菜單三鮮炒飯干炒牛河皆一絕鑊氣十足,,2026-04-24 03:33:59
631,ifoodie,滿庭香魯肉飯,103臺北市大同區雙連街23號,ChIJ38Eu40GpQjQRnDnYZQslUYk,0.8,0.5,"traditional,local,food",滿庭香魯肉飯，在地60年魯肉飯老店！,,2026-04-24 03:34:02
633,ifoodie,SHEN MIAO YUAN,100臺北市中正區北平東路36號1、2樓,ChIJ93FPkLSpQjQRo_y1dAQY3S4,0.8,0.5,"food,restaurant,Chinese cuisine",屾淼苑 SHEN MIAO YUAN｜江浙粵菜餐酒館，招牌港點超厲害,,2026-04-24 03:34:08
638,ifoodie,清真中國牛肉麵食館,106臺北市大安區延吉街137巷7弄1號,ChIJ13TOiMarQjQRGCtxcxV5rUo,0.8,0.5,"Michelin-recommended,noodle shop,traditional",清真中國牛肉麵食館 (大安)｜連續七年米其林必比登推薦的大安老字號牛肉麵,,2026-04-24 03:34:24
639,ifoodie,龍城市場,105臺北市松山區光復北路190巷39號,ChIJS_CRWemrQjQROXiJCIGbiFI,0.8,0.8,"food,traditional,popular",龍城市場上海小籠包｜每天排隊的上海小籠包現包現炊老麵發酵麵皮吃起來真Q,,2026-04-24 03:34:28
640,ifoodie,貴族世家mini 士林承德店,111臺北市士林區承德路四段56號,ChIJeyzj6havQjQREX5sIpNMUYM,0.8,0.5,"food,buffet,steak",貴族世家mini 士林承德店，299元起牛排吃到飽,,2026-04-24 03:34:31
641,ifoodie,麟德殿,104臺北市中山區南京東路一段138號1樓,ChIJl8agwRapQjQRZdZlFz20B2k,0.8,0.5,"food,restaurant,delicious",麟德殿 • 牛肉麵｜牛肉麵也能吃得像西餐料理！？澎湃五福一次到齊 還有百年茶行山焙,,2026-04-24 03:34:35
642,ifoodie,NAGOMI雅 新光A8店,110臺北市信義區松高路12號台北信義新天地A8館七樓,ChIJlwQIHxWrQjQRqHmvCy8mBxo,0.8,0.5,"japanese food,relaxing atmosphere",台北日本料理吃到飽 精緻京料理 生魚片握壽司爽吃，和風質感空間，一秒到日本 NAGOMI雅 新光A8店｜,,2026-04-24 03:34:38
643,ifoodie,大烹小饌,103臺北市大同區民生西路146-1號,ChIJm_pGd5arQjQRsD_vJMWg8Cc,0.8,0.5,"food,restaurant,pet-friendly",雙連站聚餐熱炒『大烹小饌』50年平價台菜老店、寵物友善餐廳,,2026-04-24 03:34:42
645,ifoodie,基隆麵食館青島東路,100臺北市中正區青島東路7-3號,ChIJJVbgA3GpQjQR6VhEPnLA69w,0.8,0.5,"food,noodle,taiwanese cuisine",台北善導寺｜基隆麵食館青島東路 必吃懷舊炒咖哩麵,,2026-04-24 03:34:48
646,ifoodie,三味香麵店,100臺北市中正區桃源街19號,ChIJb057TQqpQjQRL7LbiwZMiy0,0.8,0.5,"food,traditional,family",三味香麵店，巨大包子與菜肉餛飩，三代傳承桃源街美食老店(姊姊食記),,2026-04-24 03:34:51
647,ifoodie,Dream Plaza,110臺北市信義區松高路11號,ChIJJVngMACrQjQRwo409l3ttvw,0.8,0.5,"food,recommended,Taiwanese",日本三重縣的人氣炸豬排丼｜產地直送食材 × 低溫熟成究好豬 × 極厚棒腰內肉鬆軟又香脆｜台北Dream Plaza夢廣場美食推薦,,2026-04-24 03:34:55
650,ifoodie,徐羅伐韓國料理,106臺北市大安區永康街14巷5號1樓,ChIJNWsYsIOpQjQRoUUPLON1ugE,0.8,0.7,"foodie,korean_cuisine,trendy",徐羅伐韓國料理．台北大安區美食｜韓國老闆鎮店！永康街超人氣韓國料理！韓式小菜吃到飽！神級韓式烤鰻魚必點！烤五花肉爆香下飯！馬鈴薯排骨湯口味超正宗！捷運東門站～中肯‧食記！,,2026-04-24 03:35:06
652,ifoodie,老鄧担担麵 Lao Deng 1949,106臺北市大安區信義路二段198巷4號,ChIJxe3EC4KpQjQR5L43YFNVwM4,0.8,0.5,"food,noodle,traditional",老鄧担担麵 Lao Deng 1949｜開業超過70年川味擔擔麵吃起來花生味真的很濃郁,,2026-04-24 03:35:12
654,ifoodie,台北五星酒店晶泉丰旅『泉源閣』,112臺北市北投區泉源路19號,ChIJa736FpKvQjQRYARAFL19C5U,0.8,0.5,"food,promotion,hotel",台北五星酒店晶泉丰旅『泉源閣』 推出超值『總鋪師烤鴨六吃辦桌宴』、外帶烤鴨優惠,,2026-04-24 03:35:19
655,ifoodie,晉江茶堂,100臺北市中正區晉江街1號,ChIJcTzuDJqpQjQRNXZGU1vYgnA,0.8,0.5,"food,restaurant,Hakka cuisine",晉江茶堂｜老宅改建客家料理餐廳，近捷運古亭站的平價好選擇,,2026-04-24 03:35:23
656,ifoodie,尚癮正宗成都串串香,106臺北市大安區忠孝東路四段276號1樓,ChIJyR1obwCrQjQR2mwjm6lKXjs,1.0,0.5,"hot pot,Taipei,Chinese food,recommended",尚癮正宗成都串串香｜藝人也愛的台北串串火鍋推薦,,2026-04-24 03:35:26
658,ifoodie,鴻廷肥龍重慶老火鍋,10491臺北市中山區中山北路一段135巷38號2樓,ChIJ3zbK6LypQjQRMfu5XkR5kPU,0.8,0.5,"food,restaurant,hot_pot",【台北美食】鴻廷肥龍重慶老火鍋～重慶30年老字號麻辣鍋專賣店海外首間分店，隱身在民宅的老火鍋你吃過嗎？,,2026-04-24 03:35:34
664,ifoodie,抄手麵食館,106臺北市大安區安東街45-6號,ChIJt0gEjdmrQjQRSKCmNJqUkYs,0.8,0.5,"food,restaurant,recommended",燒喔！抄手麵食館 網友推薦平價版鼎泰豐！菜單必點排骨蛋炒飯紅油抄手,,2026-04-24 03:35:51
665,ifoodie,小巷子清燉牛肉麵四平店,104472臺北市中山區四平街40號,ChIJt_-mmfOpQjQRxCF22lb5vsU,1.0,0.5,"food,noodle,beef",小巷子清燉牛肉麵四平店，台北人氣牛肉麵必吃名店,,2026-04-24 03:35:54
666,ifoodie,椒朋友辛潮麻辣鍋,110臺北市信義區松高路11號4 樓,ChIJe1bzLwCrQjQRhdP7Iph-X08,0.8,0.8,"party,dinner,DJ",椒朋友辛潮麻辣鍋｜信義區聚餐新選擇，電話交友+DJ之夜+不限時火鍋派對!,,2026-04-24 03:35:58
669,ifoodie,蘭花亭涼麵(創始店),100臺北市中正區廈門街77-3號,ChIJr_eNppepQjQRA91EuCn1KJE,0.5,0.5,"food,innovation,traditional",蘭花亭涼麵(創始店)，50年老店加入創新元素,,2026-04-24 03:36:08
670,ifoodie,粗堡漢堡排,105臺北市松山區敦化北路244巷37號,ChIJHaeCJACrQjQR5WdUtnTFu4k,1.0,0.5,"food,restaurant,popular,Japanese",粗堡漢堡排｜台北超人氣日式漢堡排專賣，肉汁爆滿必吃,,2026-04-24 03:36:12
671,ifoodie,羅家擔仔麵,108臺北市萬華區環河南路二段125巷9號,ChIJGd7DCK2pQjQRuJb_zTeXx_8,0.2,0.8,"food,limited_time,hidden_gem",羅家擔仔麵｜太晚來吃不到‼️無招牌隱藏版萬華早午餐一天只開5小時,,2026-04-24 03:36:15
673,ifoodie,九月茶餐廳,103臺北市大同區承德路二段213號,ChIJE63C8fypQjQRocBKJlXHlC8,0.5,0.5,"Hong Kong style,restaurant,tea house",九月茶餐廳 — 香港老闆開的道地港式料理茶餐廳,,2026-04-24 03:36:21
674,ifoodie,忠孝新生站｜BéVive,100臺北市中正區臨沂街13巷5號1樓,ChIJWRcbFlupQjQRRIlBSchRZdM,0.8,0.5,"vintage,photogenic,coffee,Vietnamese food",忠孝新生站｜BéVive，新開幕越式咖啡廳，越式河粉加咖啡，優雅復古好拍照,,2026-04-24 03:36:25
678,ifoodie,金豬食堂 Gold Pig Taiwan,104臺北市中山區南京東路一段29號,ChIJaW2yNB6pQjQRQdXv1cjMlqE,0.8,0.5,"food,Korean barbecue,trendy",金豬食堂 Gold Pig Taiwan 韓國首爾人氣燒肉來台北啦～,,2026-04-24 03:36:36
679,ifoodie,正太酸菜魚,106臺北市大安區忠孝東路四段181巷7弄15號,ChIJbbYpiDerQjQRdTXBi6-0LJg,0.8,0.5,"food,restaurant,recommendation",酸菜魚竟然可以吃到飽？還有2X道川菜也隨意吃，高CP值好吃推薦｜正太酸菜魚,,2026-04-24 03:36:39
680,ifoodie,UCHI 吾居炭火餐酒,106臺北市大安區忠孝東路四段223巷59號1樓,ChIJb_LIlqKrQjQR9qokRqO9G5s,0.8,0.5,"relaxing,dining",將炙熱留在盤中，把心安放在此【UCHI 吾居炭火餐酒】台北東區餐酒館,,2026-04-24 03:36:43
684,ifoodie,上海小籠包,105臺北市松山區光復北路190巷39號1楼,ChIJC5UuW-mrQjQRkPqTiC1hySc,1.0,0.5,"food,recommendation",上海小籠包｜在地人激推的手工現蒸好味道!!!,,2026-04-24 03:36:56
691,ifoodie,台北老宅,103臺北市大同區民樂街66號,ChIJyTJiPtipQjQRPaqqrwNtrd4,0.5,0.5,"早餐,日式餐包,台北早餐店,懷舊",桑斗早餐，捷運中山站早午餐，台北老宅日式蛋沙拉堡，懷舊日式餐包台北早餐店,,2026-04-24 03:37:18
692,ifoodie,松満樓,106臺北市大安區濟南路三段26號,ChIJT91JuH2pQjQReBnuL1zoca0,0.8,0.5,"food,restaurant,chinese cuisine",松滿樓｜20年人氣平價中式合菜，必吃蝦仁絲瓜湯包、椒香牛柳（附菜單）,,2026-04-24 03:37:21
693,ifoodie,南機場夜市,100臺北市中正區中華路二段307巷,ChIJv92qsLGpQjQRPYW4ymlvqS0,0.8,0.5,"food,night market,popular",饗咬好佳蚵嗲｜南機場夜市人氣炸物小吃，蚵嗲蝦仁嗲必吃，酥脆飽滿超涮嘴,,2026-04-24 03:37:25
699,ifoodie,關渡,112臺北市北投區關渡,ChIJn_1wXXKvQjQRYzwAVlzxW-s,0.8,0.7,"delicious,affordable,popular",關渡從早就開始賣到下午的排隊油飯，油飯配碗什錦湯，便宜又好吃，吃完不忘再外帶,,2026-04-24 03:37:42
700,ifoodie,MOO 101,110臺北市信義區市府路45號B1,ChIJI5JMrbmrQjQR2W6r6bkdHDM,0.8,0.5,"foodie,trendy,new_opening",台北101新開幕麵包店「MOO 101」人氣Miopane麵包打造的全新品牌，鹹奶油紅豆可頌好邪惡！,,2026-04-24 03:37:46
701,ifoodie,MOO,110臺北市信義區松壽路11號B2,ChIJ5RZzQwCrQjQR9itO7SEfD1g,1.0,0.5,"food,bread",台北信義A11麵包「MOO」人氣Miopane麵包打造的全新麵包品牌，楓糖香蔥可頌超強！,,2026-04-24 03:37:50
705,ifoodie,釜山順豆腐,108臺北市萬華區武昌街二段25之1號,ChIJw3NvUQmpQjQRHzzQDT-xLKc,0.8,0.5,"food,Korean cuisine,traditional",釜山順豆腐。230元起爽吃韓式30年老店！免費飲料喝到飽！,,2026-04-24 03:38:02
709,ifoodie,北門蝦仁飯·煲湯,103臺北市大同區天水路2-4號,ChIJZ8M90UqpQjQRF4SLCZnGD8Q,1.0,0.5,"delicious,foodie,recommended",北門蝦仁飯·煲湯｜半熟蛋蝦仁飯邪惡爆汁，一口吃下超銷魂,,2026-04-24 03:38:16
715,ifoodie,洪記煎餅果子台北旗艦店,104臺北市中山區龍江路21巷20號,ChIJl0LviM6rQjQRTSS23hO8ILY,0.7,0.5,"food,afternoon tea,authentic,specialty store",【台北美食】洪記煎餅果子台北旗艦店～遼寧夜市正宗天津煎餅果子專賣店，中山區辦公室下午茶推薦、捷運南京復興站美食,,2026-04-24 03:38:34
716,ifoodie,五月雪客家私房珍釀,106臺北市大安區敦化南路一段329巷16號,ChIJh8uQwc2rQjQRyNrw3VrG2y0,1.0,0.5,"delicious,high CP value,recommended",帶香港朋友來吃連續多年米其林推薦創新客家菜餐廳，高CP值又美味｜五月雪客家私房珍釀,,2026-04-24 03:38:38
723,ifoodie,蝦味鮮,105臺北市松山區八德路四段667號,ChIJR-asWZmrQjQRmXGv2D7OEeM,0.8,0.5,"food,affordable,delicious",老字號小吃店開吃～蒜蝦滷肉飯太狂、排骨兩大片只要銅板價！⎜新北市新店區 蝦味鮮蝦仁排骨飯,,2026-04-24 03:39:01
725,ifoodie,韮仰韭菜盒專賣店,105臺北市松山區民生東路五段69巷31號,ChIJE2uPEACrQjQR7PcQVNlACFU,0.8,0.5,"food,trendy,Taiwanese cuisine",韮仰韭菜盒專賣店｜台北文青風小吃，乾烙韭菜盒鮮甜清爽,,2026-04-24 03:39:07
726,ifoodie,屾淼苑,100臺北市中正區北平東路36號1、2樓,ChIJ93FPkLSpQjQRo_y1dAQY3S4,0.8,0.5,"food,restaurant,Chinese cuisine",【華山美食推薦】屾淼苑：藏在善導寺站的超美中式餐酒館(附菜單),,2026-04-24 03:39:10
733,ifoodie,碧海廚房,106臺北市大安區瑞安街200號,ChIJA9YcMoGrQjQRo1PBSep22_8,0.5,0.5,"food,restaurant,traditional",碧海廚房｜必點老皮嫩肉與老譚菜鮮魚鍋的傳承蔣經國招待所碧海山莊外省家常菜餐廳,,2026-04-24 03:39:32
734,ifoodie,小文刈菜雞,10491臺北市中山區民生東路一段86號,ChIJ5b7VP12pQjQRV68WFtOD_go,0.8,0.5,"food,hidden gem,recommended",｜中山美食｜小文刈菜雞．在地人激推的隱藏版炸雞．每日限量15隻,,2026-04-24 03:39:36
736,ifoodie,順園小館,100臺北市中正區汀州路三段281號,ChIJoRPjyYqpQjQRLileViO9FZw,0.5,0.5,"food,restaurant,northern cuisine",順園小館，來自北方麵食老字號家常菜館！,,2026-04-24 03:39:42
738,ifoodie,Churchill’s Sausages,111臺北市士林區中山北路七段57號2樓,ChIJd7UZid2vQjQRhMpMz3QRxoM,0.8,0.5,"food,breakfast,brunch,British_cuisine",【邱吉爾優質香腸 Churchill’s Sausages】英國主廚坐鎮的正統英式早午餐，餐點美味份量超澎湃｜台北天母美食推薦｜士林區(菜單),,2026-04-24 03:39:49
739,ifoodie,頁小館,10463臺北市中山區北安路595巷20弄4號1樓,ChIJyQU1ZgWsQjQR5kN2WtEzKtU,1.0,0.5,"fine_dining,french_cuisine,michelin_guided",Restaurant Page 頁小館｜米其林指南推薦法式餐廳，隱藏版高質感料理（附菜單）,,2026-04-24 03:39:52
740,ifoodie,曹氏家司機食堂,100臺北市中正區羅斯福路四段52巷16弄11號,ChIJJTKyidOpQjQRyyd0Tv8NdFo,0.8,0.5,"Korean food,street food,restaurant",曹氏家司機食堂｜韓國主廚現煮豬肉湯飯，一秒飛到釜山街頭,,2026-04-24 03:39:56
741,ifoodie,青嬌膠原麵館,100臺北市中正區濟南路二段9號1樓,ChIJ41PutE-pQjQRHVgiNEdORIs,0.8,0.5,"food,new_opening,delicious",單人也適合的美味黃金雞湯料理，店面文青新開幕推薦，近捷運善導寺站、北商、立法院｜青嬌膠原麵館,,2026-04-24 03:39:59
742,ifoodie,Rebirth Cafe & Restaurant,106臺北市大安區溫州街48巷2號,ChIJffQZ6YipQjQRAdV3sCg2bcM,0.8,0.5,"hidden gem,late night food,recommended",【Rebirth Cafe & Restaurant】溫州街解憂深夜食堂！隱身台大公館巷內萬事屋咖啡廳推薦,,2026-04-24 03:40:03
745,ifoodie,陸光小館,105臺北市松山區敦化北路165巷4號,ChIJ9TjtLgCrQjQRpyCHskGb5BQ,0.8,0.5,"nostalgic,delicious,tasty",陸光小館｜小巨蛋巷弄裡的懷舊眷村餐廳，除了外省菜這滷味刀工也太強了吧！,,2026-04-24 03:40:11
746,ifoodie,Dream Plaza,110臺北市信義區松高路11號,ChIJJVngMACrQjQRwo409l3ttvw,0.8,0.5,"buffet,restaurant,foodie",URBAN PARADISE饗賓集團最新精品餐酒Buffet，Dream Plaza吃到飽餐廳，菜色價位大公開！,,2026-04-24 03:40:15
749,ifoodie,老鄧Lao Deng1949,106臺北市大安區信義路二段198巷4號,ChIJxe3EC4KpQjQR5L43YFNVwM4,1.0,0.5,"food,traditional",老鄧Lao Deng1949｜傳承七十年老字號，人氣麵食小吃必吃！,,2026-04-24 03:40:23
750,ifoodie,好饗吃茶餐廳,100臺北市中正區臨沂街75巷2-3號,ChIJbekWkUWpQjQRik1n4SXvNL8,0.5,0.5,"food,restaurant,Hong Kong style tea house",好饗吃茶餐廳 中正區港式茶餐廳推薦、捷運東門美食推薦、東門市場美食推薦、中正區港式飲茶推薦、中正區港式點心推薦、中正區早餐推薦 (附菜單),,2026-04-24 03:40:27
751,ifoodie,Pastaio Noodle cafe,105臺北市松山區敦化北路199巷2弄19號,ChIJgRcaTPerQjQRsBHoPDTQXbI,0.8,0.5,"foodie,creative,popular",IG人氣難訂位名店，創意口味義大利麵，極厚布蕾法式土司也蠻有特色｜Pastaio Noodle cafe,,2026-04-24 03:40:31
752,ifoodie,爸爸Kevin美式BBQ,105臺北市松山區南京東路三段303巷8弄5號,ChIJoRl0J1ypQjQRjWwMJNxhnDo,1.0,0.5,"food,BBQ,restaurant",爸爸Kevin美式BBQ｜老美主廚煙燻牛胸肉超嫩必吃,,2026-04-24 03:40:34
754,ifoodie,小公園牛肉麵,106臺北市大安區泰順街35號,ChIJ2T7KxyuqQjQRLytZgS9RYeU,1.0,0.5,"food,noodle,beef",小公園牛肉麵｜台北在地人激推老字號牛肉麵，湯濃肉嫩必吃,,2026-04-24 03:40:40
757,ifoodie,民生社區,105臺北市松山區民生東路五段163-1號,ChIJVY4jnY2rQjQRrOwPvzbyGTw,0.8,0.5,"newly opened,Italian food,handmade pasta,duck breast,tiramisu",民生社區新開幕質感義式餐酒館 手工義大利麵 鴨胸 提拉米蘇,,2026-04-24 03:40:50
758,ifoodie,My灶,10491臺北市中山區松江路100巷9-1號,ChIJGdWkSWGpQjQRrEfM4OiT1-U,1.0,0.5,"delicious,recommended",My灶｜連五年米其林推薦的台菜餐廳，麻油雞飯與燒焦皮蛋吃了真的不要走！,,2026-04-24 03:40:54
760,ifoodie,台北錦州街羊肉爐,10491臺北市中山區錦州街323號,ChIJTZuJC0KrQjQRaojqMqECsUg,0.8,0.5,"food,restaurant,recommendation",招財溫體羊，台北錦州街羊肉爐推薦,,2026-04-24 03:41:00
763,ifoodie,水源市場,100臺北市中正區羅斯福路四段92號,ChIJ_fgu74qpQjQRDbsRG5E7Fgs,0.8,0.5,"food,market,recommendation",公館站｜11間水源市場美食推薦，酥脆越式法國麵包、炒飯、必吃芋頭紫米糕推薦,,2026-04-24 03:41:08
764,ifoodie,麵老大．平價飯麵小館,100臺北市中正區寧波西街85-1號,ChIJEb5DR8CpQjQRJsei_5v0P-A,0.8,0.5,"food,restaurant,noodles",｜中正紀念堂美食｜麵老大．平價飯麵小館．烏醋麵與紅燒肉必點,,2026-04-24 03:41:12
767,ifoodie,好吃好吃2號店,100臺北市中正區羅斯福路三段316巷16號2樓,ChIJrfUpGjOpQjQRDnFOEvCTOlI,0.8,0.5,"food,restaurant,student-friendly",CP值超狂學生最愛！190元起真材實料原肉牛排、自助吧吃到飽 威靈頓牛排也只要400元｜好吃好吃2號店 (捷運公館美食),,2026-04-24 03:41:22
768,ifoodie,蘇記餃子館,100臺北市中正區延平南路101巷5號,ChIJSa8UoQupQjQRo7Be_TyJhyw,0.8,0.5,"food,noodles,dumplings",蘇記餃子館｜藏在西門町黑漆漆巷子裡的烏漆抹黑炸醬麵與好吃的韭菜水餃,,2026-04-24 03:41:25
769,ifoodie,新山韓國烤肉,111臺北市士林區大北路7號,ChIJc2NCK9evQjQRsh1BQVPCnXE,1.0,0.5,"food,korean bbq,affordable",新山韓國烤肉 ~ 士林超人氣韓式烤肉餐廳，肉質佳，平價好吃，生菜、韓式小菜免費無限自取,,2026-04-24 03:41:29
770,ifoodie,文記花枝羹,103臺北市大同區民生西路59之2號,ChIJX9Ch_mmpQjQRcivCIkKlR2A,1.0,0.5,"food,traditional,popular",文記花枝羹｜40年老店必吃海味羹湯，在地人激推排隊小吃,,2026-04-24 03:41:33
772,ifoodie,士林承德店,111臺北市士林區承德路四段56號,ChIJeyzj6havQjQREX5sIpNMUYM,0.8,0.5,"newly_opened,buffet,affordable",士林新開幕貴族世家mini 士林承德店、299元吃到飽,,2026-04-24 03:41:39
773,ifoodie,小陳牛肉麵,110臺北市信義區虎林街135號,ChIJzyqO_qOrQjQR2lwRY8GcyUc,1.0,0.5,"food,noodle,beef",台北東半部必吃人氣紅燒牛肉麵，湯好肉大塊滷味也好吃｜小陳牛肉麵,,2026-04-24 03:41:42
775,ifoodie,皇家帝國麻辣火鍋,108臺北市萬華區中華路一段192號1樓,ChIJGdBRaqepQjQR7NMzZvTESXA,1.0,0.5,"food,hot_pot,popular",皇家帝國麻辣火鍋｜台北超人氣麻辣鴛鴦火鍋吃到飽老字號近十萬則評論好評破表！,,2026-04-24 03:41:49
777,ifoodie,老睦家台菜,10491臺北市中山區遼寧街16號,ChIJ_eNmrd6rQjQRQA5T6LgopQ0,0.5,0.5,"food,taiwanese cuisine",遼寧街美食『老睦家台菜』台北超手藝無菜單臺菜每人880元,,2026-04-24 03:41:56
778,ifoodie,程味珍,108臺北市萬華區西寧南路65號,ChIJF47Bvw6pQjQRP3Ni4MBKGN8,0.5,0.5,"food,popular",程味珍｜人氣意麵、滷肉飯、滷味老店（附菜單）,,2026-04-24 03:41:59
780,ifoodie,曾德自助火鍋城,108臺北市萬華區成都路153號,ChIJf5v6gAipQjQR1q9WrdpdVjA,0.8,0.5,"food,local,nostalgic",曾德自助火鍋城｜60年老字號石頭火鍋專賣店，在地人回憶必吃！,,2026-04-24 03:42:06
782,ifoodie,龍記炒燴,100臺北市中正區羅斯福路四段92號,ChIJ_fgu74qpQjQRSOvT-G7mkdI,1.0,0.5,"food,recommended",龍記炒燴。小吃界的巨無霸，每一口都開掛、吳念貞也推薦！,,2026-04-24 03:42:12
